sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level
S000004357,12/20/2025,C030192,Sara,Akbari,sara.akbari30192@example.com,9577057125.0,Rasht,2020-03-05,P00368,Basic Sneakers 368,Shoes,190.32,413.01,B034,Express Branch 34,isfahan,partner,1,0,wallet,30-09-2024,480,20
S000004358,01-08-2024,C046537,Leila,Rahimi,leila.rahimi46537@example.com,9295452705.0,Tehran,2022-04-26,P00145,Prime Headphones 145,Sports,196.35,266.58,B009,South Branch 9,isfahan,store,4,0,Online,05-11-2024,304,10
S000004359,2023/12/08,C015194,Reza,Rahimi,reza.rahimi15194@example.com,9247688601.0,Mashhad,03/08/2023,P00378,Max Ball 378,Travel,84.0,122.48,B039,Mall Branch 39,Shiraz,online,4,25,wallet,13-03-2023,333,10
S000004360,2024-08-11,C015747,Yasin,Karimi,yasin.karimi15747@example.com,9323542795.0,Tehran,04/06/2020,P00469,Prime Desk 469,Grocery,73.29,87.48,B035,Mall Branch 35,isfahan,mobile,3,0,Online,26-10-2024,378,40
S000004361,11/27/2025,C028280,Sara,Hosseini,sara.hosseini28280@example.com,9773234326.0,Rasht,12/26/2022,P00105,Pro Puzzle 105,Sports,150.03,375.07,B003,Bazaar Branch 3,Karaj,online,4,10,Online,2023/06/17,115,10
S000004362,04-02-2024,C038811,Mina,Rahimi,mina.rahimi38811@example.com,9700062077.0,Isfahan,14-05-2022,P00273,Nova Cream 273,Health,112.11,158.93,B015,Outlet Branch 15,Isfahan,partner,5,0,cash,2023/04/23,74,30
S000004363,2024/12/04,C024079,Sara,Salehi,sara.salehi24079@example.com,9243015213.0,Tehran,04-06-2020,P00292,Eco Notebook 292,Automotive,98.79,275.22,B005,South Branch 5,TEHRAN,online,10,20,card,2023/05/27,249,75
S000004364,2025-10-10,C006595,Hana,Moradi,hana.moradi6595@example.com,9998182240.0,Isfahan,07-08-2024,P00477,Eco Notebook 477,Baby,324.84,410.46,B027,Express Branch 27,shiraz,store,1,20,cash,2024/10/16,382,40
S000004365,01/05/2024,C027443,Hana,Karimi,hana.karimi27443@example.com,9167962057.0,Shiraz,2021/04/13,P00186,Classic Headphones 186,Toys,163.2,421.84,B024,Outlet Branch 24,TEHRAN,store,2,0,CARD,2023/12/27,436,50
S000004366,06-10-2024,C007108,Sara,Rahimi,sara.rahimi7108@example.com,9653032433.0,Qom,2021/03/20,P00473,Prime Cream 473,Health,292.84,379.75,B005,South Branch 5,TEHRAN,online,2,10,CARD,2023/05/02,242,100
S000004367,2024/12/01,C047183,Arman,Hosseini,arman.hosseini47183@example.com,9301049637.0,Karaj,2020/02/20,P00155,Plus Cream 155,Music,252.23,303.31,B003,Bazaar Branch 3,Karaj,online,4,10,card,2024/08/27,419,30
S000004368,2023-05-13,C004923,Sara,Salehi,sara.salehi4923@example.com,9912488192.0,Rasht,2021-05-23,P00150,Smart Ball 150,Office,326.14,480.8,B011,Central Branch 11,TEHRAN,partner,2,0,CARD,2024-03-06,355,100
S000004369,06/10/2023,C026140,Mina,Rahimi,mina.rahimi26140@example.com,9886835660.0,shiraz,2024-09-17,P00461,Basic Puzzle 461,Electronics,340.36,576.15,B039,Mall Branch 39,Shiraz,online,4,25,CARD,2023-09-09,380,100
S000004370,13-07-2024,C021895,Omid,Karimi,omid.karimi21895@example.com,9383422976.0,TEHRAN,2022-07-11,P00379,Mini Ball 379,Gaming,125.96,236.03,B022,Outlet Branch 22,Rasht,mobile,1,10,wallet,2023-01-18,489,100
S000004371,2024/06/11,C034772,Maryam,Jafari,maryam.jafari34772@example.com,9350075724.0,Rasht,07/17/2023,P00230,Eco Puzzle 230,Office,255.77,608.45,B040,Outlet Branch 40,tehran,online,3,0,Online,2025-08-22,131,10
S000004372,2025-05-08,C025324,Amir,Akbari,amir.akbari25324@example.com,9673711367.0,Isfahan,03/24/2021,P00480,Plus Desk 480,Furniture,166.69,265.11,B003,Bazaar Branch 3,Karaj,online,1,0,card,2023-08-08,406,30
S000004373,03/23/2025,C003769,Maryam,Jafari,maryam.jafari3769@example.com,9144881708.0,Rasht,04/20/2024,P00158,Prime Coffee 158,Travel,21.38,31.49,B040,Outlet Branch 40,tehran,online,1,5,CARD,2023-12-09,370,10
S000004374,05-09-2025,C009961,Reza,Moradi,reza.moradi9961@example.com,9740174504.0,Qom,03-12-2023,P00120,Pro Cream 120,Furniture,105.07,128.77,B004,Bazaar Branch 4,Rasht,partner,1,25,card,2025-02-02,369,10
S000004375,2023/04/10,C045785,Reza,Akbari,reza.akbari45785@example.com,9682533914.0,Shiraz,22-11-2021,P00312,Nova Mixer 312,Automotive,76.28,208.66,B006,North Branch 6,tehran,online,10,0,Online,01/12/2025,375,10
S000004376,2023-02-06,C016966,Arman,Ahmadi,arman.ahmadi16966@example.com,9537070109.0,Rasht,03-02-2023,P00074,Classic Sneakers 74,Jewelry,157.44,302.63,B018,North Branch 18,Tabriz,partner,6,15,Online,10/28/2025,312,100
S000004377,03/22/2025,C001533,Ali,Rostami,ali.rostami1533@example.com,9771583357.0,tehran,2024/02/19,P00472,Pro Desk 472,Automotive,74.87,99.86,B021,Airport Branch 21,tehran,online,8,0,CARD,05/15/2025,173,30
S000004378,18-12-2023,C041722,Reza,Rahimi,reza.rahimi41722@example.com,9591050292.0,Tabriz,2022/09/05,P00287,Nova Shirt 287,Clothing,104.62,257.48,B010,Central Branch 10,Rasht,mobile,3,0,online,08/01/2023,496,50
S000004379,2023/03/07,C015385,Hana,Karimi,hana.karimi15385@example.com,9691257691.0,Karaj,2020/09/22,P00445,Nova Desk 445,Sports,306.96,389.09,B019,Bazaar Branch 19,Shiraz,mobile,2,0,wallet,02/24/2023,407,30
S000004380,2025-08-17,C049910,Yasin,Hosseini,yasin.hosseini49910@example.com,9895144882.0,tehran,2020-07-26,P00331,Classic Coffee 331,Garden,24.75,35.69,B014,Bazaar Branch 14,shiraz,mobile,8,20,online,02/22/2025,127,50
S000004381,01/15/2025,C040320,Mina,Jafari,mina.jafari40320@example.com,9751059364.0,Qom,2022-09-14,P00336,Max Mixer 336,Pets,176.9,250.81,B030,Airport Branch 30,Mashhad,mobile,8,0,CARD,06/12/2025,204,10
S000004382,01-02-2025,C048140,Neda,Hosseini,neda.hosseini48140@example.com,9844143674.0,isfahan,2021-07-18,P00221,Eco Ball 221,Electronics,159.84,202.3,B030,Airport Branch 30,Mashhad,mobile,1,20,online,25-09-2023,120,40
S000004383,2023/02/10,C039543,Omid,Moradi,omid.moradi39543@example.com,9343867796.0,Tabriz,07/06/2024,P00465,Prime Desk 465,Sports,17.93,41.34,B032,Central Branch 32,shiraz,partner,1,0,online,10-08-2024,52,40
S000004384,2023-06-08,C012346,Leila,Jafari,leila.jafari12346@example.com,9462316968.0,Shiraz,04/29/2021,P00477,Eco Notebook 477,Baby,324.84,410.46,B009,South Branch 9,isfahan,store,2,0,Online,10-06-2024,90,30
S000004385,02/14/2025,C014942,Maryam,Mohammadi,maryam.mohammadi14942@example.com,9878653027.0,TEHRAN,08/14/2024,P00303,Max Ball 303,Books,21.36,45.56,B033,South Branch 33,isfahan,online,10,20,wallet,04-07-2025,403,20
S000004386,24-10-2025,C018407,Maryam,Ahmadi,maryam.ahmadi18407@example.com,9817420704.0,Tabriz,05-04-2021,P00223,Eco Puzzle 223,Books,330.33,632.39,B022,Outlet Branch 22,Rasht,mobile,3,20,cash,21-11-2025,363,75
S000004387,2023/05/22,C019644,Maryam,Rostami,maryam.rostami19644@example.com,9335328303.0,TEHRAN,22-04-2021,P00167,Prime Cream 167,Clothing,239.27,457.81,B015,Outlet Branch 15,Isfahan,partner,2,25,card,18-06-2025,40,10
S000004388,2023-02-04,C006222,Arman,Moradi,arman.moradi6222@example.com,9506411629.0,TEHRAN,06-05-2022,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B027,Express Branch 27,shiraz,store,1,0,CARD,04-09-2025,231,40
S000004389,09/04/2023,C044658,Mina,Rostami,mina.rostami44658@example.com,9793628258.0,TEHRAN,2020/07/08,P00192,Max Shirt 192,Automotive,226.79,307.74,B027,Express Branch 27,shiraz,store,3,0,cash,2025/01/13,283,20
S000004390,05-01-2025,C019727,Reza,Ahmadi,reza.ahmadi19727@example.com,9123612641.0,Tabriz,2021/10/11,P00290,Nova Mixer 290,Office,160.58,216.38,B021,Airport Branch 21,tehran,online,3,0,Online,2024/01/19,189,10
S000004391,2023/04/08,C049097,Sara,Rahimi,sara.rahimi49097@example.com,9537773598.0,TEHRAN,2024/03/27,P00217,Max Sneakers 217,Baby,105.85,160.48,B029,North Branch 29,TEHRAN,mobile,4,15,Online,2024/07/25,394,10
S000004392,2023-09-28,C018226,Amir,Moradi,amir.moradi18226@example.com,9403607014.0,Rasht,2021-11-16,P00071,Classic Sneakers 71,Garden,280.34,477.06,B012,South Branch 12,Mashhad,online,2,5,cash,2023/08/11,392,30
S000004393,01/13/2024,C014818,Maryam,Mohammadi,maryam.mohammadi14818@example.com,9910162361.0,Mashhad,2021-08-13,P00047,Eco Desk 47,Clothing,96.95,241.24,B030,Airport Branch 30,Mashhad,mobile,8,10,card,2023/09/12,384,75
S000004394,05-09-2023,C041767,Reza,Mohammadi,reza.mohammadi41767@example.com,9724386318.0,tehran,2024-11-26,P00138,Classic Ball 138,Travel,388.44,982.53,B026,Central Branch 26,Mashhad,partner,5,20,Online,2023/11/01,167,10
S000004395,2023/05/06,C022679,Leila,Hosseini,leila.hosseini22679@example.com,9540820905.0,Rasht,09/27/2023,P00003,Smart Desk 3,Books,148.82,415.03,B001,Central Branch 1,Rasht,online,6,15,wallet,2023/03/01,444,10
S000004396,2024-01-01,C042029,Reza,Rahimi,reza.rahimi42029@example.com,9249732171.0,Karaj,08/10/2023,P00371,Mini Desk 371,Garden,5.51,11.67,B006,North Branch 6,tehran,online,1,10,wallet,2023-08-18,446,30
S000004397,03/26/2023,C011443,Omid,Moradi,omid.moradi11443@example.com,9784711924.0,Isfahan,11/18/2020,P00276,Mini Headphones 276,Pets,20.34,24.03,B013,Outlet Branch 13,Mashhad,mobile,2,0,wallet,2023-06-21,461,50
S000004398,18-09-2023,C025656,Maryam,Rahimi,maryam.rahimi25656@example.com,9142584183.0,Shiraz,17-08-2023,P00139,Prime Mixer 139,Gaming,149.35,256.99,B017,Express Branch 17,tehran,online,4,0,online,2025-11-01,478,10
S000004399,2024/09/14,C020523,Arman,Moradi,arman.moradi20523@example.com,9932983910.0,Qom,20-12-2021,P00143,Classic Cream 143,Books,280.13,530.49,B010,Central Branch 10,Rasht,mobile,1,15,card,2023-03-19,5,20
S000004400,2024-02-17,C032970,Sara,Hosseini,sara.hosseini32970@example.com,9558918231.0,shiraz,21-06-2021,P00104,Mini Desk 104,Beauty,185.86,431.35,B015,Outlet Branch 15,Isfahan,partner,8,0,wallet,2023-10-13,45,100
S000004401,08/20/2023,C021122,Amir,Moradi,amir.moradi21122@example.com,9771486650.0,TEHRAN,2020/05/06,P00291,Eco Puzzle 291,Garden,38.57,102.84,B035,Mall Branch 35,isfahan,mobile,3,0,online,2023-11-05,407,100
S000004402,21-11-2025,C004717,Mina,Mohammadi,mina.mohammadi4717@example.com,9786298234.0,Shiraz,2023/04/15,P00229,Nova Coffee 229,Grocery,310.04,785.58,B004,Bazaar Branch 4,Rasht,partner,10,10,CARD,2024-02-05,435,40
S000004403,2024/08/16,C014546,Arman,Karimi,arman.karimi14546@example.com,9108277313.0,Shiraz,2024/01/18,P00247,Plus Desk 247,Clothing,153.59,302.38,B025,Bazaar Branch 25,Tehran,mobile,3,25,Online,10/23/2025,470,50
S000004404,2025-05-15,C016867,Hana,Akbari,hana.akbari16867@example.com,9172054735.0,Tehran,2021-07-07,P00178,Max Puzzle 178,Travel,87.79,103.15,B037,Bazaar Branch 37,Tehran,online,2,5,wallet,01/07/2025,136,50
S000004405,05/07/2025,C011253,Hana,Mohammadi,hana.mohammadi11253@example.com,9669829299.0,Shiraz,2020-03-09,P00260,Pro Puzzle 260,Furniture,232.98,402.89,B023,Bazaar Branch 23,Rasht,mobile,3,25,wallet,03/17/2023,237,20
S000004406,30-10-2024,C014182,Omid,Mohammadi,omid.mohammadi14182@example.com,9921979473.0,Karaj,2022-07-08,P00373,Pro Puzzle 373,Health,394.19,520.69,B029,North Branch 29,TEHRAN,mobile,2,15,Online,08/26/2023,315,75
S000004407,2025/12/15,C017983,Arman,Salehi,arman.salehi17983@example.com,9959916043.0,Rasht,12/18/2021,P00407,Classic Cream 407,Clothing,191.59,535.51,B001,Central Branch 1,Rasht,online,1,15,Online,01/21/2023,329,20
S000004408,2025-10-31,C047275,Arman,Rostami,arman.rostami47275@example.com,9642535880.0,isfahan,10/21/2020,P00066,Plus Puzzle 66,Toys,349.69,851.85,B017,Express Branch 17,tehran,online,2,20,cash,05/21/2024,369,10
S000004409,01/31/2025,C048239,Reza,Mohammadi,reza.mohammadi48239@example.com,9472307491.0,Karaj,02/15/2020,P00314,Classic Puzzle 314,Jewelry,375.06,447.37,B029,North Branch 29,TEHRAN,mobile,1,10,cash,10/19/2023,127,40
S000004410,29-07-2024,C046396,Omid,Rahimi,omid.rahimi46396@example.com,9784300376.0,shiraz,06-03-2020,P00407,Classic Cream 407,Clothing,191.59,535.51,B014,Bazaar Branch 14,shiraz,mobile,1,0,online,08-10-2023,225,100
S000004411,2024/05/13,C031209,Mina,Hosseini,mina.hosseini31209@example.com,9721573125.0,Mashhad,23-12-2023,P00384,Prime Desk 384,Beauty,221.06,363.12,B024,Outlet Branch 24,TEHRAN,store,4,0,cash,27-10-2023,125,75
S000004412,2025-01-23,C039021,Reza,Salehi,reza.salehi39021@example.com,9188511519.0,Tehran,13-08-2024,P00041,Prime Puzzle 41,Electronics,176.45,458.88,B014,Bazaar Branch 14,shiraz,mobile,1,0,online,01-01-2024,146,75
S000004413,06/24/2024,C039474,Ali,Akbari,ali.akbari39474@example.com,9620630071.0,shiraz,2023/10/17,P00488,Basic Shirt 488,Shoes,28.99,52.72,B005,South Branch 5,TEHRAN,online,3,15,online,15-01-2024,208,20
S000004414,11-10-2024,C035416,Arman,Mohammadi,arman.mohammadi35416@example.com,9115814084.0,Isfahan,2024/06/10,P00325,Pro Sneakers 325,Sports,168.9,456.16,B010,Central Branch 10,Rasht,mobile,3,20,card,22-05-2024,352,10
S000004415,2025/06/06,C047902,Arman,Karimi,arman.karimi47902@example.com,9775944742.0,TEHRAN,2022/12/03,P00465,Prime Desk 465,Sports,17.93,41.34,B002,Mall Branch 2,Karaj,partner,6,15,online,28-03-2023,171,40
S000004416,2025-04-13,C042495,Sara,Hosseini,sara.hosseini42495@example.com,9299048966.0,tehran,2023-02-18,P00342,Pro Coffee 342,Home Appliances,189.24,448.09,B036,Express Branch 36,TEHRAN,store,3,0,card,05-06-2025,261,20
S000004417,12/16/2023,C005289,Sara,Moradi,sara.moradi5289@example.com,9114545162.0,Mashhad,2024-11-16,P00197,Nova Puzzle 197,Baby,174.84,249.41,B024,Outlet Branch 24,TEHRAN,store,3,5,Online,2025/02/21,305,100
S000004418,23-01-2024,C035454,Amir,Ahmadi,amir.ahmadi35454@example.com,9760959229.0,Rasht,2022-05-06,P00319,Basic Sneakers 319,Gaming,110.8,226.34,B015,Outlet Branch 15,Isfahan,partner,2,5,online,2023/04/17,495,50
S000004419,2024/05/15,C024339,Yasin,Hosseini,yasin.hosseini24339@example.com,9837407817.0,Shiraz,03/08/2024,P00014,Max Sneakers 14,Jewelry,272.13,661.16,B022,Outlet Branch 22,Rasht,mobile,5,25,wallet,2023/04/17,190,100
S000004420,2023-07-26,C016597,Reza,Rahimi,reza.rahimi16597@example.com,9525420606.0,Isfahan,06/04/2020,P00178,Max Puzzle 178,Travel,87.79,103.15,B026,Central Branch 26,Mashhad,partner,5,5,online,2023/03/17,379,100
S000004421,06/17/2024,C033712,Neda,Hosseini,neda.hosseini33712@example.com,9242039869.0,Mashhad,10/30/2021,P00309,Plus Cream 309,Grocery,393.7,934.52,B024,Outlet Branch 24,TEHRAN,store,8,15,online,2024/05/05,330,50
S000004422,13-07-2025,C021839,Arman,Moradi,arman.moradi21839@example.com,9704501609.0,Rasht,09-02-2024,P00165,Nova Desk 165,Sports,232.6,637.33,B028,Express Branch 28,isfahan,partner,5,10,online,2024/04/20,403,10
S000004423,2023/04/17,C015672,Maryam,Akbari,maryam.akbari15672@example.com,9503611684.0,Rasht,08-07-2023,P00159,Max Notebook 159,Gaming,385.34,468.39,B027,Express Branch 27,shiraz,store,4,25,Online,2023/12/04,21,40
S000004424,2024-03-23,C020859,Hana,Rahimi,hana.rahimi20859@example.com,9895806986.0,Mashhad,09-08-2022,P00128,Mini Coffee 128,Shoes,136.7,209.32,B032,Central Branch 32,shiraz,partner,6,5,Online,2024-10-25,350,75
S000004425,08/21/2024,C041997,Reza,Salehi,reza.salehi41997@example.com,9526043604.0,Isfahan,2021/07/04,P00104,Mini Desk 104,Beauty,185.86,431.35,B008,West Branch 8,Isfahan,store,8,15,card,2024-11-04,495,100
S000004426,17-07-2025,C036561,Mina,Akbari,mina.akbari36561@example.com,9580117625.0,isfahan,2024/07/31,P00191,Classic Notebook 191,Garden,121.31,242.46,B032,Central Branch 32,shiraz,partner,2,10,online,2025-08-06,145,100
S000004427,2024/04/22,C049782,Neda,Akbari,neda.akbari49782@example.com,9623998142.0,TEHRAN,2022/04/02,P00138,Classic Ball 138,Travel,388.44,982.53,B006,North Branch 6,tehran,online,6,0,card,2023-08-18,314,10
S000004428,2024-03-31,C035410,Omid,Salehi,omid.salehi35410@example.com,9614914603.0,Tabriz,2023-12-10,P00039,Mini Shirt 39,Gaming,160.85,364.32,B002,Mall Branch 2,Karaj,partner,1,10,wallet,2024-10-04,328,20
S000004429,09/17/2025,C045205,Yasin,Akbari,yasin.akbari45205@example.com,9128064175.0,Mashhad,2021-09-14,P00009,Smart Sneakers 9,Grocery,111.74,136.39,B037,Bazaar Branch 37,Tehran,online,8,15,cash,2023-09-04,164,10
S000004430,11-06-2025,C009298,Ali,Rostami,ali.rostami9298@example.com,9337738214.0,Mashhad,2021-03-04,P00104,Mini Desk 104,Beauty,185.86,431.35,B003,Bazaar Branch 3,Karaj,online,1,0,CARD,2024-07-24,58,30
S000004431,2023/05/06,C008940,Leila,Akbari,leila.akbari8940@example.com,9468110453.0,TEHRAN,08/18/2023,P00225,Eco Headphones 225,Sports,120.55,302.55,B006,North Branch 6,tehran,online,2,20,online,03/15/2025,177,20
S000004432,2023-12-25,C001905,Arman,Salehi,arman.salehi1905@example.com,9128883480.0,Qom,11/29/2021,P00310,Smart Coffee 310,Office,201.78,331.87,B013,Outlet Branch 13,Mashhad,mobile,2,25,CARD,02/28/2024,115,30
S000004433,01/11/2025,C044258,Neda,Moradi,neda.moradi44258@example.com,9802199579.0,isfahan,01/25/2020,P00156,Nova Shirt 156,Pets,184.17,381.04,B006,North Branch 6,tehran,online,6,10,cash,09/27/2023,211,40
S000004434,13-07-2025,C045264,Neda,Rahimi,neda.rahimi45264@example.com,9244831501.0,Isfahan,30-03-2020,P00209,Max Coffee 209,Grocery,191.87,459.46,B023,Bazaar Branch 23,Rasht,mobile,3,20,CARD,11/26/2025,331,10
S000004435,2024/02/23,C038490,Leila,Moradi,leila.moradi38490@example.com,9106258131.0,Tehran,25-11-2023,P00450,Smart Headphones 450,Office,72.78,172.51,B006,North Branch 6,tehran,online,2,5,wallet,04/29/2024,169,30
S000004436,2023-02-13,C006659,Hana,Rahimi,hana.rahimi6659@example.com,9691088471.0,Tabriz,26-06-2022,P00213,Basic Sneakers 213,Health,312.76,515.89,B016,North Branch 16,Rasht,online,5,10,card,01/28/2025,268,10
S000004437,11/23/2023,C001537,Sara,Rahimi,sara.rahimi1537@example.com,9422427487.0,Tabriz,2023/01/31,P00055,Prime Headphones 55,Music,197.73,375.36,B040,Outlet Branch 40,tehran,online,8,20,wallet,08/13/2025,57,100
S000004438,25-07-2025,C036340,Arman,Rahimi,arman.rahimi36340@example.com,9381850084.0,TEHRAN,2022/10/15,P00269,Smart Desk 269,Grocery,325.45,721.28,B004,Bazaar Branch 4,Rasht,partner,1,0,online,08-09-2025,22,20
S000004439,2023/02/10,C049421,Ali,Mohammadi,ali.mohammadi49421@example.com,9193825312.0,Shiraz,2022/02/25,P00419,Prime Cream 419,Gaming,154.82,206.51,B021,Airport Branch 21,tehran,online,3,15,cash,23-04-2023,328,30
S000004440,2023-07-13,C049061,Hana,Ahmadi,hana.ahmadi49061@example.com,9449831376.0,TEHRAN,2023-02-20,P00299,Basic Desk 299,Gaming,20.33,50.31,B014,Bazaar Branch 14,shiraz,mobile,4,0,online,26-12-2025,363,75
S000004441,11/20/2023,C021913,Omid,Ahmadi,omid.ahmadi21913@example.com,9896137618.0,Karaj,2024-02-05,P00198,Smart Puzzle 198,Travel,345.04,899.9,B016,North Branch 16,Rasht,online,1,0,cash,01-07-2025,117,10
S000004442,20-11-2024,C040331,Arman,Rostami,arman.rostami40331@example.com,9590957242.0,Mashhad,2022-06-28,P00469,Prime Desk 469,Grocery,73.29,87.48,B035,Mall Branch 35,isfahan,mobile,6,0,cash,12-06-2025,-9,50
S000004443,2023/04/06,C044814,Ali,Salehi,ali.salehi44814@example.com,9401630305.0,shiraz,01/13/2020,P00106,Eco Headphones 106,Toys,321.72,376.97,B024,Outlet Branch 24,TEHRAN,store,6,15,CARD,19-09-2025,342,50
S000004444,2023-06-22,C020960,Amir,Salehi,amir.salehi20960@example.com,9585094938.0,Karaj,07/25/2022,P00498,Prime Coffee 498,Travel,36.32,65.61,B019,Bazaar Branch 19,Shiraz,mobile,1,0,wallet,18-02-2023,428,50
S000004445,05/15/2024,C041204,Mina,Moradi,mina.moradi41204@example.com,9438839550.0,tehran,03/20/2022,P00360,Max Ball 360,Furniture,81.88,149.71,B019,Bazaar Branch 19,Shiraz,mobile,5,0,card,2024/07/08,196,75
S000004446,24-05-2023,C027397,Leila,Rahimi,leila.rahimi27397@example.com,9453600399.0,tehran,30-03-2022,P00094,Max Desk 94,Jewelry,133.61,208.95,B006,North Branch 6,tehran,online,5,20,wallet,2023/01/29,184,30
S000004447,2025/02/23,C040118,Hana,Akbari,hana.akbari40118@example.com,9948417504.0,Mashhad,31-10-2023,P00026,Pro Ball 26,Toys,354.05,925.27,B013,Outlet Branch 13,Mashhad,mobile,8,10,online,2023/12/16,53,10
S000004448,2025-05-30,C000566,Sara,Mohammadi,sara.mohammadi566@example.com,9274476883.0,Rasht,28-07-2022,P00476,Plus Puzzle 476,Pets,358.21,718.34,B028,Express Branch 28,isfahan,partner,4,15,cash,2024/10/03,330,10
S000004449,03/11/2023,C023823,Reza,Karimi,reza.karimi23823@example.com,9917520106.0,Karaj,2022/11/16,P00265,Eco Mixer 265,Sports,398.58,866.09,B013,Outlet Branch 13,Mashhad,mobile,5,0,cash,2023/05/12,417,100
S000004450,17-12-2025,C028605,Maryam,Rahimi,maryam.rahimi28605@example.com,9631361710.0,Isfahan,2023/01/08,P00179,Pro Puzzle 179,Gaming,78.04,192.56,B008,West Branch 8,Isfahan,store,1,10,online,2025/06/14,428,50
S000004451,2024/06/19,C021460,Yasin,Mohammadi,yasin.mohammadi21460@example.com,9152935357.0,isfahan,2022/04/13,P00210,Basic Sneakers 210,Office,72.76,173.26,B026,Central Branch 26,Mashhad,partner,3,20,online,2023/10/06,26,20
S000004452,2025-04-12,C031681,Leila,Rahimi,leila.rahimi31681@example.com,9191359647.0,Karaj,2023-06-21,P00218,Plus Sneakers 218,Travel,224.03,624.54,B017,Express Branch 17,tehran,online,6,0,online,2023-08-05,332,50
S000004453,01/05/2025,C048545,Arman,Mohammadi,arman.mohammadi48545@example.com,9225926722.0,isfahan,2024-01-23,P00250,Basic Coffee 250,Office,221.81,509.51,B029,North Branch 29,TEHRAN,mobile,8,10,Online,2023-01-19,467,100
S000004454,18-02-2024,C029762,Sara,Karimi,sara.karimi29762@example.com,9794148746.0,Tehran,2024-05-11,P00423,Basic Coffee 423,Books,277.51,435.42,B023,Bazaar Branch 23,Rasht,mobile,2,0,card,2024-03-08,256,10
S000004455,2023/06/13,C015027,Omid,Jafari,omid.jafari15027@example.com,9270441356.0,TEHRAN,04/28/2022,P00248,Mini Ball 248,Shoes,239.95,284.96,B001,Central Branch 1,Rasht,online,4,0,Online,2025-07-27,2,40
