sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,rejection_reason
S000820693,2024-04-02,C021881,Maryam,Moradi,maryam.moradi21881@example.com,9990446466.0,Rasht,2023-06-28,P00455,Nova Ball 455,Music,,60.04,B006,North Branch 6,tehran,online,6,25,Online,2025-11-29,404,20,missing_unit_cost
S000821368,2023-03-13,C019304,Reza,Ahmadi,reza.ahmadi19304@example.com,9765237337.0,isfahan,2023-06-13,P00053,Max Ball 53,Health,288.74,434.09,B036,Express Branch 36,TEHRAN,store,0,20,Online,2025-03-11,124,20,invalid_quantity
S000822503,2023-06-21,C046928,Maryam,Jafari,maryam.jafari46928@example.com,9554530701.0,Mashhad,2021-07-26,P00233,Classic Sneakers 233,Health,288.51,,B036,Express Branch 36,TEHRAN,store,1,5,wallet,2025-06-28,16,20,missing_unit_price
S000822605,2024-09-21,C004470,Ali,Rahimi,ali.rahimi4470@example.com,9771709698.0,Rasht,2021-06-13,P00048,Eco Mixer 48,Shoes,350.81,713.98,B007,Central Branch 7,Qom,partner,0,10,CARD,2025-11-10,1,50,invalid_quantity
S000822959,2025-12-02,C026365,Arman,Jafari,arman.jafari26365@example.com,9613452299.0,Tehran,2020-08-03,P00304,Max Headphones 304,Beauty,16.34,31.81,B032,Central Branch 32,shiraz,partner,2,120,cash,2023-03-12,103,50,invalid_discount_percent
S000823007,2023-09-23,C038349,Yasin,Rostami,yasin.rostami38349@example.com,9418310767.0,Karaj,2024-12-04,P00097,Eco Desk 97,Baby,-35.63,77.14,B025,Bazaar Branch 25,Tehran,mobile,4,20,card,2025-03-26,289,20,invalid_unit_cost
S000823171,2024-12-09,C049094,Neda,Ahmadi,neda.ahmadi49094@example.com,9188364785.0,Tehran,2023-03-01,P00067,Basic Cream 67,Clothing,154.08,200.69,B030,Airport Branch 30,Mashhad,mobile,-1,5,Online,2024-10-05,463,30,invalid_quantity
S000823494,2024-12-19,C028567,Sara,Moradi,sara.moradi28567@example.com,9336456307.0,Karaj,2022-07-18,P00378,Max Ball 378,Travel,,122.48,B006,North Branch 6,tehran,online,3,0,card,2025-07-23,153,100,missing_unit_cost
S000823842,2023-08-13,C020051,Amir,Rostami,amir.rostami20051@example.com,9976842049.0,tehran,2023-10-25,P00488,Basic Shirt 488,Shoes,28.99,52.72,B036,Express Branch 36,TEHRAN,store,0,15,wallet,2025-12-04,106,40,invalid_quantity
S000824361,2024-09-20,C024937,Neda,Mohammadi,neda.mohammadi24937@example.com,9221249612.0,Karaj,2022-06-13,P00337,Nova Sneakers 337,Baby,266.29,458.7,B035,Mall Branch 35,isfahan,mobile,1,0,cash,2023-08-26,217,50,duplicate_sale_id
S000825079,2025-11-01,C003040,Sara,Salehi,sara.salehi3040@example.com,9605709532.0,shiraz,2023-08-30,P00481,Pro Desk 481,Electronics,333.13,838.02,B038,East Branch 38,Tehran,mobile,0,20,cash,2023-11-11,472,50,invalid_quantity
S000825495,2023-12-10,C036274,Mina,Jafari,mina.jafari36274@example.com,9160245625.0,tehran,2023-09-12,P00312,Nova Mixer 312,Automotive,76.28,-208.66,B030,Airport Branch 30,Mashhad,mobile,1,5,Online,2023-04-16,421,40,invalid_unit_price
S000825754,2023-07-19,C020895,Omid,Jafari,omid.jafari20895@example.com,9654137583.0,Isfahan,2024-04-02,P00348,Basic Mixer 348,Shoes,134.84,,B004,Bazaar Branch 4,Rasht,partner,1,0,CARD,2023-02-19,307,20,missing_unit_price
S000826295,2024-03-11,C015571,Arman,Ahmadi,arman.ahmadi15571@example.com,9211165934.0,Rasht,2022-05-28,P00150,Smart Ball 150,Office,,480.8,B032,Central Branch 32,shiraz,partner,2,0,card,2023-04-19,94,75,missing_unit_cost
S000826316,2024-12-27,C010273,Amir,Hosseini,amir.hosseini10273@example.com,9457655625.0,Shiraz,2022-11-04,P00290,Nova Mixer 290,Office,160.58,216.38,B034,Express Branch 34,isfahan,partner,0,10,online,2023-12-19,165,40,invalid_quantity
S000826374,2024-11-25,C016626,Neda,Rahimi,neda.rahimi16626@example.com,9406507559.0,Mashhad,2022-08-17,P00405,Prime Coffee 405,Sports,382.05,772.23,B039,Mall Branch 39,Shiraz,online,-5,15,wallet,2024-05-04,269,10,invalid_quantity
S000827553,2024-10-11,C024753,Amir,Rostami,amir.rostami24753@example.com,9702386337.0,isfahan,2020-11-28,P00398,Plus Cream 398,Travel,94.68,206.26,B018,North Branch 18,Tabriz,partner,0,20,wallet,2025-01-18,206,100,invalid_quantity
S000827554,2023-01-13,C027523,Arman,Rahimi,arman.rahimi27523@example.com,9366072203.0,isfahan,2020-11-10,P00401,Classic Puzzle 401,Electronics,-154.81,387.8,B019,Bazaar Branch 19,Shiraz,mobile,2,0,online,2023-06-06,167,10,invalid_unit_cost
S000828790,2025-12-09,C018789,Reza,Salehi,reza.salehi18789@example.com,9569573358.0,Shiraz,2021-12-30,P00284,Prime Coffee 284,Beauty,21.3,39.57,B015,Outlet Branch 15,Isfahan,partner,0,15,Online,2024-07-25,426,10,invalid_quantity
S000828966,2025-04-17,C037973,Ali,Karimi,ali.karimi37973@example.com,9172062056.0,shiraz,2020-06-10,P00045,Smart Shirt 45,Sports,146.42,217.91,B002,Mall Branch 2,Karaj,partner,1,120,CARD,2023-11-25,34,100,invalid_discount_percent
S000829005,2023-11-29,C038208,Amir,Akbari,amir.akbari38208@example.com,9672619340.0,Shiraz,2024-05-04,P00034,Basic Coffee 34,Jewelry,219.46,,B021,Airport Branch 21,tehran,online,2,5,online,2025-10-10,496,100,missing_unit_price
S000829096,2024-04-17,C015373,Omid,Rostami,omid.rostami15373@example.com,9368009933.0,Shiraz,2024-09-18,P00003,Smart Desk 3,Books,,415.03,B015,Outlet Branch 15,Isfahan,partner,1,10,Online,2023-10-15,357,40,missing_unit_cost
S000829577,2023-08-10,C034274,Leila,Hosseini,leila.hosseini34274@example.com,9605996871.0,Karaj,2020-12-16,P00356,Basic Desk 356,Pets,157.9,309.83,B032,Central Branch 32,shiraz,partner,-5,0,wallet,2025-08-09,158,100,invalid_quantity
S000830027,2023-08-07,C040917,Leila,Hosseini,leila.hosseini40917@example.com,9826399204.0,Isfahan,2023-08-26,P00196,Basic Sneakers 196,Pets,123.58,287.37,B025,Bazaar Branch 25,Tehran,mobile,0,20,CARD,2025-02-04,297,10,invalid_quantity
S000830498,2025-12-24,C040799,Omid,Salehi,omid.salehi40799@example.com,9180392086.0,Isfahan,2022-12-01,P00075,Mini Shirt 75,Music,268.13,-639.04,B026,Central Branch 26,Mashhad,partner,2,10,wallet,2023-01-26,241,10,invalid_unit_price
S000831264,2024-07-09,C031530,Sara,Salehi,sara.salehi31530@example.com,9266062589.0,Rasht,2024-03-23,P00198,Smart Puzzle 198,Travel,345.04,899.9,B011,Central Branch 11,TEHRAN,partner,0,25,online,2025-03-05,68,20,invalid_quantity
S000831897,2023-06-09,C034911,Yasin,Hosseini,yasin.hosseini34911@example.com,9866460626.0,Qom,2021-03-13,P00261,Smart Desk 261,Electronics,,315.09,B019,Bazaar Branch 19,Shiraz,mobile,5,0,online,2024-04-11,185,100,missing_unit_cost
S000832101,2025-12-18,C043383,Mina,Mohammadi,mina.mohammadi43383@example.com,9912990443.0,tehran,2024-08-07,P00290,Nova Mixer 290,Office,-160.58,216.38,B017,Express Branch 17,tehran,online,4,10,online,2025-06-25,479,100,invalid_unit_cost
S000832138,2025-11-18,C005159,Ali,Mohammadi,ali.mohammadi5159@example.com,9860528097.0,Rasht,2023-04-23,P00216,Eco Shirt 216,Pets,260.19,440.09,B026,Central Branch 26,Mashhad,partner,3,20,card,2023-01-30,328,30,duplicate_sale_id
S000832256,2024-07-09,C026591,Neda,Moradi,neda.moradi26591@example.com,9195081203.0,TEHRAN,2020-11-29,P00372,Plus Ball 372,Automotive,140.76,,B040,Outlet Branch 40,tehran,online,2,10,card,2023-01-13,175,40,missing_unit_price
S000832501,2024-08-13,C014152,Maryam,Mohammadi,maryam.mohammadi14152@example.com,9271872864.0,TEHRAN,2023-03-25,P00034,Basic Coffee 34,Jewelry,219.46,377.08,B023,Bazaar Branch 23,Rasht,mobile,0,25,card,2024-11-02,260,20,invalid_quantity
S000832780,2023-11-05,C038941,Amir,Salehi,amir.salehi38941@example.com,9349362859.0,Tehran,2023-10-04,P00162,Nova Coffee 162,Home Appliances,208.87,309.83,B010,Central Branch 10,Rasht,mobile,-2,0,CARD,2025-09-05,38,20,invalid_quantity
S000833738,2024-05-13,C008760,Reza,Mohammadi,reza.mohammadi8760@example.com,9424792667.0,isfahan,2020-01-17,P00249,Max Sneakers 249,Grocery,309.04,808.45,B018,North Branch 18,Tabriz,partner,0,25,cash,2023-12-13,161,10,invalid_quantity
S000834698,2023-05-13,C020014,Omid,Mohammadi,omid.mohammadi20014@example.com,9959353865.0,TEHRAN,2024-10-02,P00478,Plus Coffee 478,Travel,,601.41,B022,Outlet Branch 22,Rasht,mobile,6,0,Online,2025-11-12,479,20,missing_unit_cost
S000834973,2023-12-22,C038305,Arman,Hosseini,arman.hosseini38305@example.com,9161464930.0,isfahan,2020-12-17,P00284,Prime Coffee 284,Beauty,21.3,39.57,B028,Express Branch 28,isfahan,partner,3,120,CARD,2025-09-14,479,50,invalid_discount_percent
S000834975,2023-07-11,C044194,Omid,Mohammadi,omid.mohammadi44194@example.com,9354271445.0,Shiraz,2023-10-06,P00202,Eco Ball 202,Home Appliances,190.62,431.24,B006,North Branch 6,tehran,online,0,25,Online,2024-01-24,418,10,invalid_quantity
S000835501,2023-10-24,C047850,Mina,Jafari,mina.jafari47850@example.com,9116103211.0,shiraz,2023-03-27,P00388,Basic Headphones 388,Shoes,302.72,-816.01,B016,North Branch 16,Rasht,online,1,0,card,2024-08-14,453,10,invalid_unit_price
S000835507,2023-04-14,C030367,Yasin,Rostami,yasin.rostami30367@example.com,9290681124.0,Shiraz,2023-09-22,P00415,Plus Mixer 415,Music,179.33,,B022,Outlet Branch 22,Rasht,mobile,4,0,Online,2025-07-22,436,10,missing_unit_price
S000835983,2023-05-01,C024593,Mina,Rostami,mina.rostami24593@example.com,9593157004.0,Karaj,2023-02-08,P00097,Eco Desk 97,Baby,35.63,77.14,B025,Bazaar Branch 25,Tehran,mobile,-4,5,Online,2024-04-08,125,100,invalid_quantity
S000836212,2025-10-31,C048395,Maryam,Rostami,maryam.rostami48395@example.com,9190752351.0,tehran,2020-04-24,P00103,Nova Ball 103,Books,327.2,674.75,B005,South Branch 5,TEHRAN,online,0,20,CARD,2024-09-12,339,50,invalid_quantity
S000836648,2025-02-27,C035386,Omid,Ahmadi,omid.ahmadi35386@example.com,9146933830.0,Qom,2021-07-29,P00326,Eco Sneakers 326,Toys,-67.56,99.81,B037,Bazaar Branch 37,Tehran,online,3,20,Online,2023-10-10,435,40,invalid_unit_cost
S000837449,2025-08-29,C015678,Amir,Akbari,amir.akbari15678@example.com,9684407227.0,tehran,2020-06-22,P00288,Smart Puzzle 288,Shoes,19.17,22.84,B030,Airport Branch 30,Mashhad,mobile,0,0,CARD,2025-12-06,458,10,invalid_quantity
S000837499,2024-02-29,C038614,Ali,Hosseini,ali.hosseini38614@example.com,9108376049.0,isfahan,2022-11-30,P00122,Max Shirt 122,Home Appliances,,431.29,B033,South Branch 33,isfahan,online,2,25,Online,2025-04-28,457,30,missing_unit_cost
S000838686,2023-10-18,C030738,Yasin,Ahmadi,yasin.ahmadi30738@example.com,9304241336.0,Rasht,2023-04-12,P00386,Basic Desk 386,Toys,359.72,470.14,B024,Outlet Branch 24,TEHRAN,store,0,5,card,2025-04-25,125,30,invalid_quantity
S000838758,2025-04-30,C033083,Yasin,Mohammadi,yasin.mohammadi33083@example.com,9382204452.0,TEHRAN,2023-02-14,P00024,Max Desk 24,Beauty,290.07,,B021,Airport Branch 21,tehran,online,1,5,cash,2024-06-22,347,50,missing_unit_price
S000839186,2025-04-10,C006348,Arman,Rostami,arman.rostami6348@example.com,9584192935.0,Karaj,2021-01-18,P00153,Plus Puzzle 153,Health,369.08,590.34,B038,East Branch 38,Tehran,mobile,-3,20,Online,2025-01-12,347,100,invalid_quantity
S000839915,2024-09-17,C031518,Leila,Akbari,leila.akbari31518@example.com,9298122779.0,Shiraz,2022-07-06,P00436,Basic Notebook 436,Pets,41.7,75.27,B036,Express Branch 36,TEHRAN,store,4,15,Online,2025-08-28,133,10,duplicate_sale_id
S000839923,2023-12-24,C001294,Reza,Akbari,reza.akbari1294@example.com,9673359435.0,Rasht,2021-10-08,P00271,Prime Ball 271,Garden,136.82,320.74,B034,Express Branch 34,isfahan,partner,0,20,card,2024-12-21,446,30,invalid_quantity
S000840300,2025-02-05,C002129,Yasin,Akbari,yasin.akbari2129@example.com,9739465782.0,Shiraz,2021-12-18,P00253,Classic Notebook 253,Health,,220.23,B003,Bazaar Branch 3,Karaj,online,4,25,wallet,2024-01-11,492,100,missing_unit_cost
S000840504,2025-02-16,C012257,Reza,Rostami,reza.rostami12257@example.com,9902369699.0,Tehran,2024-05-07,P00403,Mini Ball 403,Books,380.22,-1017.38,B003,Bazaar Branch 3,Karaj,online,3,15,online,2024-05-10,187,40,invalid_unit_price
S000840980,2025-07-22,C014406,Ali,Ahmadi,ali.ahmadi14406@example.com,9172214416.0,Tabriz,2023-09-13,P00014,Max Sneakers 14,Jewelry,272.13,661.16,B031,North Branch 31,Tehran,store,8,120,wallet,2025-10-27,133,40,invalid_discount_percent
S000841160,2023-12-27,C040831,Yasin,Mohammadi,yasin.mohammadi40831@example.com,9121473118.0,Tehran,2023-01-23,P00390,Eco Cream 390,Office,145.86,323.51,B019,Bazaar Branch 19,Shiraz,mobile,0,10,online,2023-07-16,465,30,invalid_quantity
S000841195,2025-01-24,C011531,Maryam,Hosseini,maryam.hosseini11531@example.com,9594296976.0,Karaj,2021-11-11,P00329,Eco Desk 329,Grocery,-217.65,542.59,B030,Airport Branch 30,Mashhad,mobile,4,0,online,2025-03-17,399,50,invalid_unit_cost
S000842009,2024-08-04,C043731,Neda,Ahmadi,neda.ahmadi43731@example.com,9215325669.0,TEHRAN,2021-05-01,P00204,Prime Sneakers 204,Beauty,184.44,,B022,Outlet Branch 22,Rasht,mobile,6,10,cash,2023-10-15,191,20,missing_unit_price
S000842389,2023-03-23,C015588,Yasin,Salehi,yasin.salehi15588@example.com,9112061433.0,TEHRAN,2021-10-07,P00283,Classic Headphones 283,Books,187.97,239.09,B012,South Branch 12,Mashhad,online,-4,0,CARD,2023-05-09,344,30,invalid_quantity
S000842397,2024-08-06,C014298,Yasin,Rahimi,yasin.rahimi14298@example.com,9272290479.0,Tabriz,2020-05-30,P00107,Smart Coffee 107,Clothing,286.7,387.25,B029,North Branch 29,TEHRAN,mobile,0,20,online,2025-09-22,58,100,invalid_quantity
S000843101,2023-09-05,C038251,Mina,Hosseini,mina.hosseini38251@example.com,9700008372.0,Shiraz,2024-02-09,P00222,Pro Coffee 222,Home Appliances,,604.28,B030,Airport Branch 30,Mashhad,mobile,1,0,Online,2023-07-22,373,75,missing_unit_cost
S000843634,2023-06-14,C001534,Neda,Salehi,neda.salehi1534@example.com,9545207819.0,isfahan,2020-04-03,P00399,Smart Ball 399,Gaming,139.74,282.62,B023,Bazaar Branch 23,Rasht,mobile,0,0,wallet,2024-06-29,3,10,invalid_quantity
S000844871,2025-10-10,C046511,Sara,Rostami,sara.rostami46511@example.com,9769786112.0,Qom,2023-08-15,P00289,Classic Ball 289,Grocery,184.22,500.0,B022,Outlet Branch 22,Rasht,mobile,0,0,online,2023-09-08,67,100,invalid_quantity
S000845260,2024-01-13,C018888,Amir,Akbari,amir.akbari18888@example.com,9561036859.0,TEHRAN,2021-03-14,P00223,Eco Puzzle 223,Books,330.33,,B040,Outlet Branch 40,tehran,online,3,0,Online,2023-01-12,27,100,missing_unit_price
S000845507,2025-12-27,C040384,Yasin,Jafari,yasin.jafari40384@example.com,9178412434.0,shiraz,2021-06-04,P00478,Plus Coffee 478,Travel,277.37,-601.41,B040,Outlet Branch 40,tehran,online,1,0,CARD,2024-11-25,398,20,invalid_unit_price
S000845592,2023-05-10,C003592,Reza,Moradi,reza.moradi3592@example.com,9652691461.0,TEHRAN,2024-07-07,P00464,Classic Coffee 464,Beauty,251.12,453.84,B029,North Branch 29,TEHRAN,mobile,-3,0,wallet,2023-03-23,325,40,invalid_quantity
S000845742,2025-09-11,C049687,Leila,Karimi,leila.karimi49687@example.com,9650286614.0,Mashhad,2020-06-02,P00442,Pro Mixer 442,Home Appliances,-59.04,114.59,B011,Central Branch 11,TEHRAN,partner,2,5,online,2024-03-11,295,75,invalid_unit_cost
S000845902,2024-09-06,C049793,Ali,Ahmadi,ali.ahmadi49793@example.com,9875198052.0,Rasht,2023-03-16,P00324,Pro Ball 324,Beauty,,392.33,B036,Express Branch 36,TEHRAN,store,1,25,CARD,2024-10-16,186,75,missing_unit_cost
S000846108,2024-12-11,C047457,Hana,Salehi,hana.salehi47457@example.com,9618391958.0,Mashhad,2021-05-12,P00186,Classic Headphones 186,Toys,163.2,421.84,B016,North Branch 16,Rasht,online,0,25,online,2023-08-18,152,100,invalid_quantity
S000846987,2024-12-10,C014608,Omid,Karimi,omid.karimi14608@example.com,9693517472.0,Qom,2023-12-18,P00034,Basic Coffee 34,Jewelry,219.46,377.08,B012,South Branch 12,Mashhad,online,4,120,Online,2024-08-07,12,50,invalid_discount_percent
S000847345,2023-08-25,C023808,Arman,Rostami,arman.rostami23808@example.com,9396392938.0,Tehran,2024-01-30,P00140,Prime Sneakers 140,Furniture,245.7,525.65,B007,Central Branch 7,Qom,partner,0,0,wallet,2024-07-13,271,30,invalid_quantity
S000847692,2025-02-04,C036662,Neda,Salehi,neda.salehi36662@example.com,9522079535.0,isfahan,2020-04-22,P00042,Max Mixer 42,Home Appliances,384.92,609.82,B036,Express Branch 36,TEHRAN,store,8,25,card,2023-06-16,104,30,duplicate_sale_id
S000848511,2024-01-11,C019874,Mina,Ahmadi,mina.ahmadi19874@example.com,9103445634.0,Tabriz,2020-08-15,P00080,Nova Puzzle 80,Furniture,298.24,,B009,South Branch 9,isfahan,store,2,15,card,2023-03-20,250,100,missing_unit_price
S000848582,2023-10-04,C005071,Sara,Rostami,sara.rostami5071@example.com,9668158268.0,Qom,2023-09-14,P00350,Plus Notebook 350,Office,165.98,197.33,B007,Central Branch 7,Qom,partner,0,15,online,2025-03-25,473,10,invalid_quantity
S000848703,2023-05-18,C006851,Maryam,Karimi,maryam.karimi6851@example.com,9517256515.0,Rasht,2021-08-30,P00331,Classic Coffee 331,Garden,,35.69,B031,North Branch 31,Tehran,store,4,10,cash,2023-08-02,268,30,missing_unit_cost
S000848795,2023-06-27,C027885,Sara,Mohammadi,sara.mohammadi27885@example.com,9250495405.0,Rasht,2024-01-31,P00500,Nova Headphones 500,Furniture,126.81,193.21,B022,Outlet Branch 22,Rasht,mobile,-1,10,online,2025-01-03,64,75,invalid_quantity
S000849819,2024-03-23,C026395,Leila,Salehi,leila.salehi26395@example.com,9299490212.0,Shiraz,2020-05-18,P00112,Basic Puzzle 112,Automotive,340.55,706.63,B009,South Branch 9,isfahan,store,0,0,card,2023-06-21,130,30,invalid_quantity
S000850289,2025-12-03,C025960,Hana,Moradi,hana.moradi25960@example.com,9819602033.0,isfahan,2024-11-01,P00129,Max Sneakers 129,Grocery,-52.81,102.47,B006,North Branch 6,tehran,online,1,0,card,2025-11-18,76,30,invalid_unit_cost
S000850510,2024-01-31,C000808,Ali,Rahimi,ali.rahimi808@example.com,9331652222.0,Tehran,2020-05-03,P00024,Max Desk 24,Beauty,290.07,-571.4,B028,Express Branch 28,isfahan,partner,1,0,cash,2024-07-01,330,30,invalid_unit_price
S000851056,2023-04-06,C027507,Leila,Rostami,leila.rostami27507@example.com,9265882154.0,shiraz,2020-02-29,P00223,Eco Puzzle 223,Books,330.33,632.39,B028,Express Branch 28,isfahan,partner,0,10,wallet,2025-12-17,67,75,invalid_quantity
S000851504,2025-01-30,C007319,Omid,Mohammadi,omid.mohammadi7319@example.com,9554384353.0,Rasht,2024-01-18,P00144,Prime Mixer 144,Beauty,,540.96,B021,Airport Branch 21,tehran,online,2,0,card,2024-04-29,264,100,missing_unit_cost
S000851762,2023-04-29,C047630,Mina,Jafari,mina.jafari47630@example.com,9411620178.0,Qom,2023-03-22,P00397,Classic Puzzle 397,Baby,244.94,,B027,Express Branch 27,shiraz,store,3,25,cash,2024-11-07,179,10,missing_unit_price
S000851998,2025-03-19,C032134,Leila,Akbari,leila.akbari32134@example.com,9375797460.0,Rasht,2024-04-18,P00251,Eco Shirt 251,Garden,386.68,910.55,B036,Express Branch 36,TEHRAN,store,-5,0,card,2023-11-29,312,30,invalid_quantity
S000852293,2023-04-03,C021793,Yasin,Rahimi,yasin.rahimi21793@example.com,9280197974.0,shiraz,2020-09-01,P00230,Eco Puzzle 230,Office,255.77,608.45,B032,Central Branch 32,shiraz,partner,0,25,CARD,2025-05-21,427,100,invalid_quantity
S000852994,2023-05-15,C013567,Ali,Rahimi,ali.rahimi13567@example.com,9704906712.0,Mashhad,2022-03-29,P00268,Basic Headphones 268,Shoes,248.33,507.33,B030,Airport Branch 30,Mashhad,mobile,3,120,Online,2023-10-30,434,10,invalid_discount_percent
S000853530,2025-10-03,C021262,Arman,Karimi,arman.karimi21262@example.com,9696884756.0,Mashhad,2023-12-20,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B018,North Branch 18,Tabriz,partner,0,0,cash,2025-08-09,482,40,invalid_quantity
S000854305,2024-06-23,C010472,Neda,Moradi,neda.moradi10472@example.com,9983244196.0,Tehran,2023-01-05,P00022,Eco Coffee 22,Home Appliances,,303.68,B008,West Branch 8,Isfahan,store,1,0,card,2023-10-17,419,20,missing_unit_cost
S000854767,2023-06-10,C005253,Mina,Salehi,mina.salehi5253@example.com,9408099181.0,shiraz,2021-09-07,P00235,Max Coffee 235,Music,226.41,613.19,B038,East Branch 38,Tehran,mobile,0,10,Online,2025-02-15,406,100,invalid_quantity
S000854836,2024-01-02,C043935,Maryam,Akbari,maryam.akbari43935@example.com,9137638181.0,isfahan,2021-01-01,P00316,Basic Shirt 316,Pets,-202.33,497.7,B005,South Branch 5,TEHRAN,online,4,0,Online,2025-12-23,76,50,invalid_unit_cost
S000855013,2025-12-17,C033869,Mina,Moradi,mina.moradi33869@example.com,9448741035.0,tehran,2022-01-30,P00329,Eco Desk 329,Grocery,217.65,,B010,Central Branch 10,Rasht,mobile,1,0,online,2024-03-17,346,30,missing_unit_price
S000855201,2025-06-09,C039208,Neda,Akbari,neda.akbari39208@example.com,9677762795.0,isfahan,2024-04-03,P00070,Classic Sneakers 70,Office,333.81,640.16,B040,Outlet Branch 40,tehran,online,-1,20,CARD,2024-12-17,472,50,invalid_quantity
S000855469,2024-05-31,C011804,Mina,Karimi,mina.karimi11804@example.com,9292696243.0,shiraz,2022-03-31,P00380,Pro Notebook 380,Furniture,132.42,291.35,B034,Express Branch 34,isfahan,partner,8,0,wallet,2025-05-08,154,100,duplicate_sale_id
S000855513,2025-09-28,C011199,Neda,Karimi,neda.karimi11199@example.com,9884337693.0,TEHRAN,2024-07-25,P00234,Nova Headphones 234,Jewelry,327.65,-447.27,B032,Central Branch 32,shiraz,partner,1,15,card,2025-05-03,238,75,invalid_unit_price
S000856004,2024-11-11,C009901,Leila,Ahmadi,leila.ahmadi9901@example.com,9725787019.0,tehran,2020-10-13,P00264,Pro Desk 264,Beauty,281.41,612.86,B008,West Branch 8,Isfahan,store,0,0,CARD,2025-11-11,162,40,invalid_quantity
S000857106,2024-11-24,C049205,Reza,Rahimi,reza.rahimi49205@example.com,9448355418.0,Mashhad,2023-05-24,P00062,Prime Sneakers 62,Home Appliances,,458.16,B001,Central Branch 1,Rasht,online,3,15,Online,2024-04-27,267,40,missing_unit_cost
S000857241,2024-03-08,C001148,Leila,Hosseini,leila.hosseini1148@example.com,9674274037.0,Tehran,2023-08-06,P00145,Prime Headphones 145,Sports,196.35,266.58,B022,Outlet Branch 22,Rasht,mobile,0,20,Online,2023-03-22,80,75,invalid_quantity
